Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Russell Westbrook,,O,PG,11000,HOU,@UTA,0,104,34,21,101,104,-2%,28,26,23,38,38,36,62.6,49.4,38.2,60.7,0.0,0.0,0.0,0,0.0,0.0
Luka Doncic,21,,PG,10900,DAL,@OKC,1,114,39,30,101,106,1%,25,23,21,36,35,34,55.3,54.5,42.5,66.4,34.5,56.3,5.2,33.3,49.7,4.6
James Harden,0,O,SG,10500,HOU,@UTA,0,104,38,29,101,104,-2%,13,17,24,33,36,38,42.1,58.9,45.9,71.9,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,11,,C,10400,MIN,SAC,1,113,30,28,100,109,-6%,23,20,19,32,31,34,48.4,50.7,38.5,63.0,34.0,51.4,4.9,40.2,36.1,3.5
Rudy Gobert,4,,C,9600,UTA,HOU,1,118,16,23,106,107,-1%,11,11,9,34,34,35,52.0,42.7,32.4,53.1,34.5,45.6,4.8,37.1,36.8,3.8
Zach LaVine,11,,SG,9300,CHI,SAS,1,107,31,20,102,110,6%,26,24,20,36,36,34,48.4,39.2,26.6,51.8,36.0,45.2,4.9,35.1,36.2,3.9
DeMar DeRozan,11,,SG,8300,SAS,@CHI,0,106,27,22,102,105,-6%,12,14,16,36,36,35,39.0,38.8,30.1,47.6,35.0,43.2,5.2,35.6,49.5,6.0
Clint Capela,,O,C,8000,HOU,@UTA,0,104,16,21,101,104,0%,10,10,10,31,31,34,34.9,40.1,28.7,51.5,0.0,0.0,0.0,0,0.0,0.0
LaMarcus Aldridge,,O,PF,8000,SAS,@CHI,0,106,23,21,102,105,10%,9,13,15,36,35,34,38.3,38.3,27.5,49.1,0.0,0.0,0.0,0,0.0,0.0
De'Aaron Fox,17,,PG,7700,SAC,@MIN,2,110,31,20,105,108,3%,16,17,15,28,32,32,40.7,38.8,27.2,50.3,33.0,41.8,5.4,37.1,47.4,6.2
Donovan Mitchell,12,,SG,7600,UTA,HOU,1,118,31,21,106,107,8%,22,23,21,34,36,35,39.8,39.1,30.5,47.6,34.0,40.0,5.3,36.4,51.6,6.8
