Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Max Strus,,O,SF,3500,CHI,NOR,3,112,,,106,109,6%,2,2,2,3,3,3,3.1,3.1,-1.3,7.5,0.0,0.0,0.0,0,0.0,0.0
Adam Mokoka,,,SG,3500,CHI,NOR,3,112,,,106,109,-2%,1,2,2,4,3,3,1.6,1.6,0.1,3.0,0.0,0.0,0.0,5.1,15.0,4.3
Kenrich Williams,,O,SF,3500,NOR,@CHI,1,118,10,8,102,106,8%,2,1,4,10,9,22,5.1,15.5,5.3,25.7,0.0,0.0,0.0,0,0.0,0.0
Frank Mason,,O,PG,3500,MIL,PHI,1,118,,,101,104,-6%,2,2,2,4,4,4,4.2,4.2,1.1,7.4,0.0,0.0,0.0,0,0.0,0.0
Trey Burke,,O,PG,3500,PHI,@MIL,2,109,20,16,107,100,0%,3,3,5,9,7,13,3.0,11.2,0.7,21.7,0.0,0.0,0.0,0,0.0,0.0
Mike Scott,,,PF,3500,PHI,@MIL,2,109,14,10,107,100,2%,7,5,5,18,15,18,12.1,11.8,5.5,18.1,16.5,11.3,3.2,9.9,6.6,1.9
James Ennis,,O,SF,3500,PHI,@MIL,2,109,16,12,107,100,-8%,3,3,5,11,8,16,5.1,12.6,5.5,19.6,0.0,0.0,0.0,0,0.0,0.0
Ryan Arcidiacono,0,P,PG,3500,CHI,NOR,3,112,13,9,106,109,6%,7,4,4,21,14,15,9.8,9.2,3.4,15.0,23.5,15.7,4.5,24.8,28.8,8.2
Darius Miller,,O,SF,3500,NOR,@CHI,1,118,,,102,106,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
E'Twaun Moore,,,SF,3500,NOR,@CHI,1,118,21,12,102,106,-6%,8,7,9,12,12,20,10.6,16.9,8.3,25.6,0.0,0.0,0.0,19.6,7.0,2.0
George Hill,,O,PG,3500,MIL,PHI,1,118,16,18,101,104,-6%,7,6,7,23,21,21,14.1,19.6,12.3,26.9,0.0,0.0,0.0,0,0.0,0.0
Kyle Korver,,,SG,3500,MIL,PHI,1,118,15,11,101,104,-3%,7,5,5,18,17,17,13.5,12.2,5.8,18.6,16.5,12.0,3.4,14.5,11.0,3.1
Robin Lopez,,,C,3500,MIL,PHI,1,118,16,12,101,104,-10%,1,3,5,10,11,15,8.4,11.7,4.1,19.3,0.0,0.0,0.0,20,19.1,5.5
Denzel Valentine,,O,SF,3500,CHI,NOR,3,112,22,13,106,109,5%,7,8,6,15,16,12,14.8,11.6,2.7,20.5,0.0,0.0,0.0,0,0.0,0.0
Ersan Ilyasova,,,PF,3500,MIL,PHI,1,118,17,17,101,104,-9%,6,5,6,11,15,17,12.1,16.8,7.6,26.1,11.5,10.9,3.1,6.8,4.4,1.3
Cristiano Felicio,1,,C,3500,CHI,NOR,3,112,,,106,109,1%,2,2,2,18,20,16,11.6,10.0,2.7,17.3,21.0,12.0,3.4,28.4,15.7,4.5
Dragan Bender,,,PF,3500,MIL,PHI,1,118,,,101,104,-9%,2,3,3,10,15,13,11.1,10.5,6.2,14.8,0.0,0.0,0.0,0,0.0,0.0
Lauri Markkanen,,O,PF,3500,CHI,NOR,3,112,21,15,106,109,6%,13,11,12,33,32,31,25.0,27.4,18.2,36.6,0.0,0.0,0.0,0,0.0,0.0
Frank Jackson,,,PG,3500,NOR,@CHI,1,118,20,8,102,106,-14%,3,1,5,8,7,13,4.1,8.8,0.1,17.5,0.0,0.0,0.0,4.9,4.0,1.1
Jonah Bolden,,,PF,3500,PHI,@MIL,2,109,,,107,100,2%,1,1,1,5,4,4,1.6,1.6,-1.1,4.2,0.0,0.0,0.0,0,0.0,0.0
D.J. Wilson,,,PF,3500,MIL,PHI,1,118,,,101,104,-9%,1,2,3,4,5,9,5.6,6.6,0.1,13.1,0.0,0.0,0.0,0,0.0,0.0
Raul Neto,,,PG,3500,PHI,@MIL,2,109,18,11,107,100,0%,4,6,4,10,16,11,11.5,8.6,1.3,15.9,12.5,9.6,2.7,0.4,0.0,0.0
Sterling Brown,,,SG,3500,MIL,PHI,1,118,16,10,101,104,-3%,3,4,5,7,8,15,6.0,12.0,3.4,20.7,0.0,0.0,0.0,0,0.0,0.0
Jahlil Okafor,,,C,3500,NOR,@CHI,1,118,20,18,102,106,10%,12,6,6,19,13,16,18.4,17.3,4.6,30.1,0.0,0.0,0.0,7,1.0,0.3
Josh Gray,,O,PG,3500,NOR,@CHI,1,118,,,102,106,-14%,1,1,1,11,8,8,0.8,0.8,-1.0,2.6,0.0,0.0,0.0,0,0.0,0.0
