Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,14,,PG,11400,DAL,LAL,1,113,39,31,103,102,-2%,24,25,21,36,38,34,59.4,55.8,43.8,67.8,35.0,59.9,5.3,32.1,41.5,3.6
Giannis Antetokounmpo,9,,SF,11100,MIL,@SAC,1,117,37,33,100,108,-14%,22,18,20,33,31,31,52.1,58.0,47.0,69.0,31.5,57.1,5.1,28.3,32.5,2.9
Anthony Davis,0,O,PF,10800,LAL,@DAL,2,110,29,29,101,107,0%,12,15,19,33,36,35,52.8,53.4,41.6,65.1,0.0,0.0,0.0,0,0.0,0.0
LeBron James,12,,SF,10700,LAL,@DAL,2,110,34,26,101,107,0%,20,18,20,33,35,36,53.2,52.7,42.1,63.3,36.0,56.1,5.2,32.3,64.7,6.0
Trae Young,11,,PG,10000,ATL,@WAS,1,120,36,24,106,114,8%,21,22,22,39,38,37,56.2,48.5,36.0,61.0,36.5,52.9,5.3,31.4,34.3,3.4
Kawhi Leonard,16,,PF,9400,LAC,GSW,4,117,34,24,103,109,2%,20,21,20,30,34,32,42.9,46.0,37.2,54.7,33.5,51.8,5.5,37.5,61.3,6.5
Brandon Ingram,7,,SF,9400,NOR,@NYK,1,115,29,22,101,111,2%,23,20,19,39,36,35,44.8,42.8,34.1,51.5,38.0,47.0,5.0,38.6,46.7,5.0
Domas Sabonis,2,,PF,9100,IND,@CHI,1,107,23,21,103,105,13%,12,13,14,38,36,34,47.9,41.7,33.6,49.7,0.0,0.0,0.0,0,0.0,0.0
Paul George,,O,SF,8800,LAC,GSW,4,117,31,21,103,109,2%,20,19,18,33,35,31,39.1,39.5,26.2,52.8,0.0,0.0,0.0,0,0.0,0.0
Devin Booker,7,,SG,8800,PHO,ORL,2,111,29,21,100,103,2%,21,22,18,38,38,36,47.7,39.7,28.0,51.4,37.5,40.5,4.6,36.7,41.1,4.7
Nikola Vucevic,5,,C,8800,ORL,@PHO,1,107,26,23,105,109,2%,16,18,16,29,31,32,44.9,42.3,32.8,51.8,33.0,44.8,5.1,33,41.1,4.7
Zach LaVine,6,,SG,8400,CHI,IND,1,106,31,19,101,105,0%,24,23,19,38,37,34,44.6,37.5,25.9,49.0,37.5,41.5,4.9,37.8,51.7,6.2
Rudy Gobert,8,,C,8400,UTA,CHA,1,111,16,21,99,111,7%,9,9,9,34,35,35,35.8,40.4,30.5,50.2,33.5,43.7,5.2,29.1,52.1,6.2
John Collins,8,,PF,8300,ATL,@WAS,1,120,22,21,106,114,4%,15,16,15,30,30,32,40.4,40.1,30.4,49.7,33.0,43.0,5.2,28,45.5,5.5
Jimmy Butler,2,,SG,8200,MIA,@BKN,1,111,26,24,105,105,1%,9,12,13,31,35,35,43.5,43.5,34.5,52.4,34.5,40.2,4.9,35.7,48.8,6.0
Bam Adebayo,4,,PF,8200,MIA,@BKN,1,111,20,21,105,105,7%,11,10,10,32,34,34,36.0,39.9,28.9,50.9,35.0,41.6,5.1,32.9,47.7,5.8
