Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Nikola Jokic,6,,C,11700,DEN,@PHO,2,110,29,25,104,108,2%,21,20,16,35,36,33,63.8,46.0,32.9,59.2,34.5,50.4,4.3,33.9,48.8,4.2
Deandre Ayton,4,,C,9200,PHO,DEN,0,107,23,21,100,106,-3%,13,18,16,32,34,33,43.2,41.7,31.8,51.6,35.5,42.1,4.6,42.4,60.8,6.6
De'Aaron Fox,7,,PG,8300,SAC,SAS,0,111,31,21,102,110,4%,16,17,16,35,33,33,42.1,39.6,28.0,51.1,34.0,44.5,5.4,26,20.9,2.5
Devin Booker,4,,SG,7800,PHO,DEN,0,107,30,21,100,106,-4%,17,16,18,36,35,36,35.6,40.5,28.3,52.7,37.0,39.7,5.1,36.8,39.1,5.0
DeMar DeRozan,9,,SG,7700,SAS,@SAC,1,113,27,22,100,109,8%,19,19,16,35,35,35,44.3,39.8,31.3,48.4,35.0,41.5,5.4,29.7,23.6,3.1
LaMarcus Aldridge,3,,PF,6800,SAS,@SAC,1,113,22,20,100,109,-9%,17,13,15,33,33,34,30.5,37.8,26.5,49.1,33.5,36.9,5.4,34.2,32.0,4.7
Kelly Oubre,5,,SF,6600,PHO,DEN,0,107,22,15,100,106,-8%,19,18,15,39,38,35,39.7,35.0,24.2,45.8,38.0,35.8,5.4,42.1,31.7,4.8
Jamal Murray,9,,PG,6400,DEN,@PHO,2,110,26,17,104,108,4%,18,17,16,31,33,33,32.0,33.5,22.6,44.4,33.5,33.8,5.3,35.3,50.5,7.9
Will Barton,,O,SF,6300,DEN,@PHO,2,110,21,16,104,108,1%,13,14,13,30,32,34,32.3,32.2,22.6,41.9,0.0,0.0,0.0,0,0.0,0.0
Jerami Grant,2,,PF,6200,DEN,@PHO,2,110,17,14,104,108,1%,11,12,9,37,36,26,33.4,21.1,11.3,30.8,27.5,22.6,3.6,30.1,22.9,3.7
Richaun Holmes,,O,PF,5600,SAC,SAS,0,111,15,21,102,110,-1%,8,10,9,27,30,30,32.1,31.5,19.9,43.1,0.0,0.0,0.0,0,0.0,0.0
Buddy Hield,11,,SG,5400,SAC,SAS,0,111,27,16,102,110,-1%,16,16,18,33,31,34,33.3,32.7,22.9,42.6,30.0,30.9,5.7,31.9,49.7,9.2
Marvin Bagley,,O,PF,5200,SAC,SAS,0,111,25,16,102,110,-1%,16,14,13,34,28,26,29.4,27.1,21.0,33.3,0.0,0.0,0.0,0,0.0,0.0
Bogdan Bogdanovic,3,,SG,5200,SAC,SAS,0,111,23,14,102,110,-1%,12,11,12,34,29,28,29.1,25.3,14.9,35.7,33.0,28.5,5.5,23.6,10.9,2.1
Ricky Rubio,3,,PG,5200,PHO,DEN,0,107,22,15,100,106,-5%,5,6,11,30,29,32,24.8,33.7,22.3,45.1,31.5,30.0,5.8,31.7,27.5,5.3
Nemanja Bjelica,11,,PF,5200,SAC,SAS,0,111,18,16,102,110,-1%,8,8,10,32,29,29,20.1,27.5,16.9,38.0,34.5,33.8,6.5,32.2,35.2,6.8
Monte Morris,0,,PG,5000,DEN,@PHO,2,110,19,15,104,108,4%,10,10,7,32,33,21,22.5,17.8,8.5,27.1,20.5,18.5,3.7,26.7,21.7,4.3
Dejounte Murray,3,,PG,4900,SAS,@SAC,1,113,21,16,100,109,-3%,8,8,9,25,26,24,24.3,26.0,16.4,35.7,25.0,25.7,5.2,27.9,50.3,10.3
Mikal Bridges,6,,SF,4900,PHO,DEN,0,107,12,12,100,106,-8%,8,8,6,37,35,25,28.0,20.1,9.6,30.6,34.5,24.7,5.0,33.9,16.1,3.3
Michael Porter,,O,PF,4900,DEN,@PHO,2,110,22,20,104,108,0%,11,12,6,25,24,14,30.6,16.3,3.3,29.2,0.0,0.0,0.0,0,0.0,0.0
Paul Millsap,3,,PF,4800,DEN,@PHO,2,110,20,17,104,108,0%,6,7,9,23,23,25,19.7,24.3,15.2,33.5,22.5,22.0,4.6,17.9,31.2,6.5
Harrison Barnes,7,,SF,4700,SAC,SAS,0,111,18,13,102,110,3%,10,8,11,31,30,35,16.9,24.5,15.1,33.9,34.0,23.2,4.9,38,38.4,8.2
Jordan McRae,1,,SG,4600,DEN,@PHO,2,110,25,15,104,108,1%,9,9,11,18,20,23,17.9,24.3,11.4,37.2,16.0,15.0,3.3,0,0.0,0.0
Derrick White,2,,PG,4500,SAS,@SAC,1,113,18,15,100,109,-3%,7,7,8,23,24,24,21.2,22.0,13.4,30.5,23.0,21.8,4.8,25,17.7,3.9
Alex Len,,O,C,4300,SAC,SAS,0,111,18,18,102,110,-1%,5,7,7,17,20,19,20.9,21.0,10.7,31.3,0.0,0.0,0.0,0,0.0,0.0
Jakob Poeltl,,,C,4000,SAS,@SAC,1,113,14,19,100,109,-5%,4,4,4,13,16,17,20.4,20.2,11.0,29.3,13.5,15.2,3.8,12.3,14.8,3.7
Gary Harris,4,,SG,4000,DEN,@PHO,2,110,16,9,104,108,1%,8,7,10,30,28,32,14.2,21.0,12.9,29.0,32.5,22.2,5.5,36.4,24.9,6.2
Torrey Craig,0,,SG,4000,DEN,@PHO,2,110,12,10,104,108,1%,6,6,4,28,26,17,21.5,12.1,2.2,22.0,29.0,19.5,4.9,31.9,13.1,3.3
Harry Giles,0,,PF,4000,SAC,SAS,0,111,,,102,110,-1%,5,5,4,13,13,11,16.2,12.3,4.4,20.1,17.5,18.2,4.5,27.5,22.9,5.7
Dario Saric,,O,PF,4000,PHO,DEN,0,107,17,13,100,106,-3%,6,7,9,23,24,26,18.2,22.2,11.1,33.3,0.0,0.0,0.0,0,0.0,0.0
Patrick Mills,1,,PG,3900,SAS,@SAC,1,113,20,15,100,109,-3%,9,11,9,20,22,23,19.5,19.0,10.6,27.5,21.5,16.5,4.2,16.8,3.2,0.8
Mason Plumlee,,O,C,3800,DEN,@PHO,2,110,20,19,104,108,2%,6,6,5,14,18,17,23.1,19.6,10.8,28.4,0.0,0.0,0.0,0,0.0,0.0
Aron Baynes,,O,C,3800,PHO,DEN,0,107,20,15,100,106,-3%,6,5,9,14,16,23,12.9,23.0,11.9,34.0,0.0,0.0,0.0,0,0.0,0.0
Cory Joseph,,,PG,3700,SAC,SAS,0,111,15,10,102,110,4%,2,6,6,17,22,25,16.3,16.5,8.1,24.9,18.5,13.0,3.5,24.5,8.7,2.4
Kent Bazemore,0,,SF,3700,SAC,SAS,0,111,16,8,102,110,-1%,7,7,8,24,20,25,16.6,18.7,11.0,26.4,24.0,17.2,4.6,26.8,24.6,6.6
Bryn Forbes,0,,SG,3700,SAS,@SAC,1,113,18,11,100,109,8%,7,7,10,24,22,25,14.0,16.8,8.6,25.0,23.0,16.0,4.3,27.6,29.2,7.9
PJ Dozier,0,,SG,3600,DEN,@PHO,2,110,,,104,108,4%,5,6,6,16,16,14,16.3,13.0,4.9,21.1,0.0,0.0,0.0,13.8,8.0,2.2
Ty Jerome,,,SG,3600,PHO,DEN,0,107,,,100,106,-5%,4,4,4,13,13,12,11.0,10.1,1.7,18.5,0.0,0.0,0.0,0,0.0,0.0
Jabari Parker,,O,PF,3600,SAC,SAS,0,111,23,17,102,110,-1%,6,9,12,15,18,26,18.7,28.4,15.1,41.6,0.0,0.0,0.0,0,0.0,0.0
Bol Bol,,O,C,3500,DEN,@PHO,2,110,,,104,108,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Cameron Johnson,0,,SF,3500,PHO,DEN,0,107,15,12,100,106,-5%,8,5,6,19,16,20,11.8,14.3,5.8,22.8,16.5,10.4,3.0,23.6,23.9,6.8
Drew Eubanks,,,C,3500,SAS,@SAC,1,113,,,100,109,-5%,1,2,2,2,7,6,7.9,6.0,-1.3,13.4,0.0,0.0,0.0,3.6,2.2,0.6
Vlatko Cancar,,,SF,3500,DEN,@PHO,2,110,,,104,108,1%,3,2,1,11,6,3,5.2,2.9,-0.5,6.4,0.0,0.0,0.0,0,0.0,0.0
Jalen Lecque,,O,PG,3500,PHO,DEN,0,107,,,100,106,-5%,3,2,2,10,7,7,2.8,2.8,0.1,5.6,0.0,0.0,0.0,0,0.0,0.0
Tariq Owens,,O,C,3500,PHO,DEN,0,107,,,100,106,-3%,2,2,2,5,5,5,3.7,3.7,2.7,4.7,0.0,0.0,0.0,0,0.0,0.0
Jared Harper,,O,PG,3500,PHO,DEN,0,107,,,100,106,-5%,2,1,1,3,3,3,0.7,0.7,-0.5,1.8,0.0,0.0,0.0,0,0.0,0.0
DaQuan Jeffries,,,SF,3500,SAC,SAS,0,111,,,102,110,4%,2,1,1,5,4,4,1.6,1.6,-1.1,4.3,0.0,0.0,0.0,1.4,0.0,0.0
Quinndary Weatherspoon,,,SG,3500,SAS,@SAC,1,113,,,100,109,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
Keldon Johnson,,O,SF,3500,SAS,@SAC,1,113,,,100,109,-3%,1,1,1,3,3,3,1.9,1.9,-0.3,4.1,0.0,0.0,0.0,0,0.0,0.0
Luka Samanic,,O,PF,3500,SAS,@SAC,1,113,,,100,109,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kyle Guy,,O,SG,3500,SAC,SAS,0,111,,,102,110,4%,1,1,1,2,2,2,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0,0.0,0.0
Justin James,,,SG,3500,SAC,SAS,0,111,,,102,110,4%,1,1,3,1,2,8,3.2,6.2,-1.2,13.5,0.0,0.0,0.0,1.4,2.0,0.6
Jevon Carter,,,PG,3500,PHO,DEN,0,107,14,10,100,106,-5%,6,5,4,18,20,14,14.8,10.8,2.7,18.9,15.0,10.6,3.0,10.5,7.4,2.1
Marco Belinelli,,,SG,3500,SAS,@SAC,1,113,17,10,100,109,8%,4,5,5,9,15,16,11.3,10.3,4.4,16.2,0.0,0.0,0.0,0,0.0,0.0
Trey Lyles,,,PF,3500,SAS,@SAC,1,113,13,12,100,109,-9%,8,7,5,25,23,18,18.8,15.3,6.9,23.6,23.5,18.2,5.2,17.8,8.6,2.5
Yogi Ferrell,,,PG,3500,SAC,SAS,0,111,19,12,102,110,4%,4,3,4,7,7,11,5.8,8.6,2.6,14.6,0.0,0.0,0.0,6.8,7.0,2.0
Cheick Diallo,,,PF,3500,PHO,DEN,0,107,17,17,100,106,-3%,5,5,3,19,17,10,17.6,9.8,1.0,18.7,14.5,12.2,3.5,4.9,1.2,0.3
Anthony Tolliver,,,PF,3500,SAC,SAS,0,111,11,7,102,110,-1%,1,2,3,5,9,15,4.6,8.9,1.3,16.6,0.0,0.0,0.0,0,0.0,0.0
Noah Vonleh,,,PF,3500,DEN,@PHO,2,110,,,104,108,0%,4,3,3,11,11,12,12.0,11.8,5.0,18.6,0.0,0.0,0.0,0,0.0,0.0
Gerald Green,,,SF,3500,DEN,@PHO,2,110,,,104,108,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
DeMarre Carroll,,O,SF,3500,SAS,@SAC,1,113,,,100,109,2%,1,1,2,2,5,9,2.5,5.9,2.0,9.9,0.0,0.0,0.0,0,0.0,0.0
Keita Bates-Diop,,,SF,3500,DEN,@PHO,2,110,,,104,108,1%,2,5,6,8,16,18,16.3,14.5,4.9,24.2,0.0,0.0,0.0,14.1,6.4,1.8
Frank Kaminsky,,O,PF,3500,PHO,DEN,0,107,21,15,100,106,-3%,6,7,9,18,17,23,17.1,22.2,12.1,32.3,0.0,0.0,0.0,0,0.0,0.0
Elie Okobo,0,,SG,3500,PHO,DEN,0,107,16,12,100,106,-5%,2,2,3,20,20,13,11.4,10.7,2.3,19.1,15.0,10.5,3.0,14.1,7.0,2.0
Tyler Johnson,,O,PG,3500,PHO,DEN,0,107,17,8,100,106,-4%,4,5,6,12,13,17,8.6,11.7,5.2,18.2,0.0,0.0,0.0,0,0.0,0.0
Chimezie Metu,,O,C,3500,SAS,@SAC,1,113,,,100,109,-9%,1,2,2,3,5,4,4.5,5.7,-0.7,12.0,0.0,0.0,0.0,0,0.0,0.0
