Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Nikola Jokic,7,,C,10000,DEN,IND,2,107,28,24,101,104,2%,15,15,15,36,34,32,45.5,42.6,31.0,54.2,34.0,47.4,4.7,31.7,56.0,5.6
Domas Sabonis,7,,PF,9400,IND,@DEN,1,106,23,21,100,105,-3%,15,14,14,34,35,34,46.8,41.8,33.5,50.2,34.0,40.7,4.3,40.7,50.0,5.3
Jimmy Butler,8,,SG,9100,MIA,@SAS,1,112,26,24,103,110,0%,10,12,13,34,33,35,40.3,43.2,34.2,52.2,34.5,41.8,4.6,33.2,37.0,4.1
Bam Adebayo,9,,PF,8800,MIA,@SAS,1,112,20,21,103,110,-1%,13,11,11,34,33,35,38.9,40.6,30.0,51.1,34.5,40.3,4.6,36.2,53.2,6.0
DeMar DeRozan,11,,SG,8700,SAS,MIA,1,111,27,22,101,106,-2%,16,16,16,37,36,35,50.2,38.8,29.9,47.7,35.5,41.4,4.8,37.6,45.3,5.2
LaMarcus Aldridge,8,,PF,7500,SAS,MIA,1,111,22,21,101,106,2%,16,13,15,31,32,34,29.4,38.3,27.6,48.9,33.5,38.2,5.1,35.9,37.3,5.0
Malcolm Brogdon,7,,PG,6800,IND,@DEN,1,106,28,20,100,105,-6%,15,15,15,31,32,32,33.1,36.9,28.4,45.4,32.0,34.1,5.0,35.9,35.6,5.2
Jamal Murray,,O,PG,6600,DEN,IND,2,107,26,17,101,104,0%,17,17,16,37,35,33,36.7,33.5,22.4,44.6,0.0,0.0,0.0,0,0.0,0.0
Will Barton,11,,SF,6600,DEN,IND,2,107,20,16,101,104,-2%,16,16,13,37,36,34,37.8,32.8,22.5,43.1,34.5,33.0,5.0,35.9,32.9,5.0
Myles Turner,5,,C,6000,IND,@DEN,1,106,18,15,100,105,-3%,6,10,10,24,29,30,32.5,29.0,19.0,39.0,28.0,27.0,4.5,19.6,6.9,1.1
T.J. Warren,8,,SF,5700,IND,@DEN,1,106,22,16,100,105,-8%,15,16,15,32,33,33,36.4,28.9,18.4,39.3,31.5,26.3,4.6,33.4,30.1,5.3
Dejounte Murray,3,,PG,5500,SAS,MIA,1,111,21,17,101,106,-8%,8,8,9,29,26,24,26.1,27.4,18.0,36.7,28.0,30.4,5.5,22.1,13.1,2.4
Michael Porter,9,,PF,5200,DEN,IND,2,107,22,19,101,104,-6%,12,7,5,29,19,12,22.6,12.8,1.5,24.2,27.0,26.7,5.1,22.7,25.6,4.9
Kendrick Nunn,10,,PG,5000,MIA,@SAS,1,112,24,14,103,110,8%,18,14,14,31,28,30,28.1,26.2,16.8,35.5,28.5,25.0,5.0,36.3,31.6,6.3
Jeremy Lamb,2,,SG,4700,IND,@DEN,1,106,20,15,100,105,-3%,10,10,11,30,28,30,24.9,27.8,19.7,35.9,28.5,24.3,5.2,22.6,4.7,1.0
Goran Dragic,7,,PG,4600,MIA,@SAS,1,112,26,16,103,110,8%,13,11,12,27,27,28,19.6,26.9,18.4,35.3,25.5,24.9,5.4,23.6,25.0,5.4
Gary Harris,,O,SG,4600,DEN,IND,2,107,15,10,101,104,-2%,10,10,10,29,32,34,19.7,22.5,14.8,30.3,0.0,0.0,0.0,0,0.0,0.0
Derrick Jones Jr.,2,,SF,4500,MIA,@SAS,1,112,15,13,103,110,0%,10,8,7,25,24,26,23.5,21.5,12.7,30.3,23.0,18.6,4.1,15.6,14.6,3.2
Malik Beasley,2,,SG,4500,DEN,IND,2,107,20,11,101,104,-2%,8,7,7,23,20,17,17.0,12.1,2.9,21.3,28.5,22.1,4.9,13.6,7.9,1.8
Tyler Herro,1,,SG,4400,MIA,@SAS,1,112,22,12,103,110,8%,11,11,12,26,26,29,21.5,22.7,13.3,32.0,24.5,20.2,4.6,9,2.7,0.6
Justise Winslow,,O,SF,4400,MIA,@SAS,1,112,21,9,103,110,0%,14,11,13,33,31,34,24.5,28.4,16.4,40.3,0.0,0.0,0.0,0,0.0,0.0
Aaron Holiday,,,PG,4300,IND,@DEN,1,106,21,14,100,105,-6%,6,8,9,18,23,25,18.5,21.2,10.4,32.0,18.5,15.6,3.6,13.1,3.7,0.9
Paul Millsap,,O,PF,4200,DEN,IND,2,107,20,17,101,104,-6%,6,7,9,23,23,25,19.7,24.3,15.2,33.5,0.0,0.0,0.0,0,0.0,0.0
