Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,10,,PG,11600,DAL,CHI,1,114,39,31,103,104,-17%,25,22,21,39,36,34,57.8,55.8,43.6,67.9,35.0,56.9,4.9,34.4,66.2,5.7
Giannis Antetokounmpo,5,,SF,11400,MIL,@SAS,1,118,37,34,103,110,0%,17,18,20,30,30,31,51.8,58.1,46.8,69.4,31.0,56.5,5.0,33.8,60.4,5.3
Joel Embiid,6,,C,9600,PHI,OKC,2,110,31,26,100,105,0%,17,17,16,35,32,31,46.4,47.3,35.9,58.8,31.5,48.0,5.0,32.6,38.8,4.0
Domas Sabonis,7,,PF,9300,IND,@CHA,1,108,23,20,100,110,8%,14,13,14,36,33,34,41.5,41.2,33.1,49.2,34.0,44.8,4.8,37.6,49.9,5.4
Trae Young,8,,PG,9100,ATL,DEN,1,109,36,23,100,105,-6%,23,25,22,37,38,36,55.2,47.8,35.7,59.9,35.5,45.1,5.0,39.5,44.8,4.9
Nikola Jokic,4,,C,8800,DEN,@ATL,1,116,27,23,106,110,3%,13,14,14,27,29,31,36.7,41.3,30.2,52.4,32.0,44.4,5.0,36.8,73.1,8.3
Ben Simmons,4,,PG,8500,PHI,OKC,2,110,22,19,100,105,-2%,16,13,11,37,39,36,52.4,42.8,31.9,53.6,36.5,43.3,5.1,37.9,48.0,5.6
Nikola Vucevic,8,,C,8500,ORL,BKN,1,109,26,23,105,106,7%,18,18,16,33,33,32,44.4,41.9,32.2,51.6,32.5,45.9,5.4,30.7,43.8,5.2
Brandon Ingram,3,,SF,8400,NOR,UTA,1,108,29,21,102,104,-5%,20,18,19,33,35,35,40.9,41.9,33.7,50.1,36.0,42.2,5.0,38.9,55.1,6.6
Rudy Gobert,6,,C,8300,UTA,@NOR,1,112,16,21,106,110,1%,10,9,9,34,35,35,37.5,40.7,30.8,50.6,35.0,41.7,5.0,34.1,31.3,3.8
Kristaps Porzingis,,O,PF,8200,DAL,CHI,1,114,25,17,103,104,12%,11,14,16,28,33,33,38.1,38.7,28.1,49.4,0.0,0.0,0.0,0,0.0,0.0
Kyrie Irving,,O,PG,8200,BKN,@ORL,1,104,35,26,100,104,-2%,25,24,24,36,36,35,47.8,50.5,38.8,62.2,0.0,0.0,0.0,0,0.0,0.0
Brad Beal,1,,SG,8100,WAS,BOS,1,108,33,21,102,102,-4%,29,25,22,33,37,37,49.1,45.0,33.5,56.5,0.0,0.0,0.0,0,0.0,0.0
