Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Kawhi Leonard,12,,PF,10100,LAC,SAS,1,119,35,27,102,110,2%,21,24,21,29,33,33,61.0,49.0,38.8,59.3,34.0,49.0,4.9,31.7,45.7,4.5
Karl-Anthony Towns,13,,C,10000,MIN,@SAC,1,113,30,28,100,109,-6%,20,22,19,38,34,34,50.7,50.3,38.2,62.5,35.0,49.5,5.0,37.4,49.0,4.9
De'Aaron Fox,22,,PG,8300,SAC,MIN,1,114,31,21,105,108,4%,21,17,16,34,32,32,44.0,39.6,27.7,51.5,33.5,43.8,5.3,34.4,43.1,5.2
Paul George,3,,SF,8100,LAC,SAS,1,119,31,21,102,110,2%,14,17,18,22,30,31,38.6,38.7,25.3,52.2,24.5,30.3,3.7,31.2,43.4,5.4
DeMar DeRozan,7,,SG,7900,SAS,@LAC,1,110,27,22,105,105,-1%,17,16,16,35,35,35,42.9,39.6,30.9,48.3,35.0,39.5,5.0,34.2,38.0,4.8
Andrew Wiggins,14,,SG,7100,MIN,@SAC,1,113,28,17,100,109,2%,16,18,19,35,34,35,38.1,37.0,26.5,47.5,34.5,35.1,4.9,35.5,25.7,3.6
LaMarcus Aldridge,9,,PF,6800,SAS,@LAC,1,110,22,21,105,105,-4%,8,12,15,31,34,34,35.3,37.9,27.0,48.8,33.0,36.0,5.3,33.6,50.3,7.4
Montrezl Harrell,2,,C,6600,LAC,SAS,1,119,26,23,102,110,0%,15,16,14,28,29,29,37.9,34.5,24.0,45.0,28.5,34.7,5.3,24.8,17.1,2.6
Shabazz Napier,6,,PG,6200,MIN,@SAC,1,113,21,14,100,109,-3%,9,7,8,33,31,24,34.2,23.2,12.1,34.3,29.5,28.5,4.6,28.8,30.1,4.9
Richaun Holmes,,O,PF,5800,SAC,MIN,1,114,15,21,105,108,-1%,8,10,9,27,30,30,32.1,31.5,19.9,43.1,0.0,0.0,0.0,0,0.0,0.0
Buddy Hield,9,,SG,5800,SAC,MIN,1,114,27,16,105,108,3%,15,16,18,28,29,34,32.6,32.7,22.6,42.7,28.5,29.8,5.1,19.8,23.9,4.1
Nemanja Bjelica,13,,PF,5600,SAC,MIN,1,114,18,16,105,108,-1%,9,9,10,29,31,29,26.5,27.4,16.7,38.1,31.5,31.5,5.6,27.3,24.6,4.4
Louis Williams,5,,SG,5500,LAC,SAS,1,119,30,18,102,110,0%,21,17,16,30,30,31,27.3,32.1,22.8,41.4,27.0,29.0,5.3,23.1,18.2,3.3
Marvin Bagley,,O,PF,5400,SAC,MIN,1,114,25,16,105,108,-1%,16,14,13,34,28,26,29.4,27.1,21.0,33.3,0.0,0.0,0.0,0,0.0,0.0
Dejounte Murray,1,,PG,5300,SAS,@LAC,1,110,21,17,105,105,1%,9,9,9,29,25,24,24.1,26.7,17.1,36.2,25.0,25.3,4.8,24.6,13.0,2.5
Robert Covington,8,,PF,5300,MIN,@SAC,1,113,17,14,100,109,2%,10,10,10,32,32,30,26.0,28.3,19.5,37.2,31.5,28.0,5.3,30.4,38.6,7.3
Patrick Beverley,3,,PG,5000,LAC,SAS,1,119,14,13,102,110,5%,9,7,7,26,25,29,28.9,26.1,16.5,35.8,28.0,26.0,5.2,26.3,22.3,4.5
Jakob Poeltl,1,,C,5000,SAS,@LAC,1,110,13,20,105,105,4%,5,6,4,20,20,18,26.5,20.5,11.4,29.7,16.5,19.4,3.9,14.3,22.2,4.4
Bogdan Bogdanovic,5,,SG,4900,SAC,MIN,1,114,23,14,105,108,3%,7,11,12,26,28,28,22.2,24.7,14.4,35.0,28.0,25.4,5.2,31.1,28.9,5.9
