Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Trae Young,1,O,PG,10200,ATL,@BKN,1,109,36,23,105,105,11%,25,22,22,35,37,36,50.9,48.1,35.5,60.6,0.0,0.0,0.0,0,0.0,0.0
Nikola Jokic,12,,C,9800,DEN,LAC,0,110,28,25,105,104,3%,16,16,15,32,31,31,45.6,42.4,30.5,54.4,33.0,48.8,5.0,31.4,48.0,4.9
Kawhi Leonard,10,,PF,9700,LAC,@DEN,1,111,34,25,100,105,-10%,25,22,20,36,34,33,43.8,46.5,37.5,55.6,35.5,49.6,5.1,35.9,48.0,4.9
Paul George,0,O,SF,8800,LAC,@DEN,1,111,31,21,100,105,-10%,20,19,18,33,35,31,39.1,39.5,26.2,52.8,0.0,0.0,0.0,0,0.0,0.0
Devin Booker,11,,SG,8800,PHO,CHA,1,113,29,21,99,111,0%,18,21,18,38,38,36,46.2,39.8,28.2,51.3,36.5,41.2,4.7,38,29.3,3.3
Rudy Gobert,1,,C,8700,UTA,@WAS,1,115,16,21,106,113,7%,10,10,9,32,33,35,41.5,40.7,30.8,50.7,34.5,45.3,5.2,37.5,46.8,5.4
Bam Adebayo,2,,PF,8500,MIA,@NYK,1,112,20,21,101,111,-2%,12,10,10,31,34,35,39.1,40.4,29.4,51.3,35.0,41.9,4.9,37.3,24.7,2.9
Pascal Siakam,2,,SF,8300,TOR,SAS,3,113,29,19,103,110,1%,24,22,21,35,36,37,46.8,43.7,33.7,53.6,26.5,32.4,3.9,29.8,26.0,3.1
John Collins,11,,PF,8300,ATL,@BKN,1,109,22,21,105,105,-2%,14,15,14,30,31,31,41.8,40.5,31.2,49.8,32.5,46.0,5.5,28.2,23.5,2.8
Kyle Lowry,13,,PG,8300,TOR,SAS,3,113,24,18,103,110,8%,18,17,16,40,40,39,40.4,40.3,33.3,47.4,37.0,41.4,5.0,38.9,46.1,5.6
Jimmy Butler,2,,SG,8200,MIA,@NYK,1,112,26,24,101,111,-2%,12,11,14,32,34,35,41.6,43.6,34.8,52.5,35.0,45.1,5.5,34.9,48.0,5.9
Deandre Ayton,7,,C,7800,PHO,CHA,1,113,21,18,99,111,8%,15,14,14,34,34,31,38.1,36.6,28.3,44.9,31.0,39.5,5.1,26.1,36.8,4.7
Kyrie Irving,2,,PG,7700,BKN,ATL,1,118,35,26,106,110,2%,25,24,24,36,36,35,47.8,50.5,38.8,62.2,27.0,38.2,5.0,19.8,31.3,4.1
Donovan Mitchell,1,O,SG,7600,UTA,@WAS,1,115,30,20,106,113,6%,20,18,21,35,35,35,38.3,39.0,30.9,47.1,0.0,0.0,0.0,0,0.0,0.0
Brad Beal,1,,SG,7600,WAS,UTA,1,109,33,21,101,104,-10%,29,25,22,33,37,37,49.1,45.0,33.5,56.5,29.0,34.8,4.6,27,32.2,4.2
Fred Van Vleet,,O,SG,7600,TOR,SAS,3,113,24,16,103,110,8%,18,17,15,37,36,37,38.4,38.3,27.9,48.6,0.0,0.0,0.0,0,0.0,0.0
Julius Randle,1,,PF,7500,NYK,MIA,1,105,27,17,101,105,2%,15,17,15,33,34,32,41.6,34.7,25.6,43.8,33.5,37.4,5.0,32.8,45.6,6.1
Serge Ibaka,12,,PF,7500,TOR,SAS,3,113,24,17,103,110,1%,16,16,12,36,34,26,36.4,29.0,19.8,38.2,33.0,36.0,4.8,32.4,41.3,5.5
Ja Morant,12,,PG,7500,MEM,GSW,1,116,28,19,103,109,8%,19,14,14,33,31,30,36.8,33.1,22.2,43.9,31.0,36.4,4.9,29.6,32.4,4.3
LaMarcus Aldridge,3,,PF,7400,SAS,@TOR,1,108,23,21,102,101,4%,12,12,15,33,33,34,34.2,39.4,29.2,49.6,33.0,37.6,5.1,33.8,23.8,3.2
Spencer Dinwiddie,2,,PG,7400,BKN,ATL,1,118,33,19,106,110,2%,20,17,18,36,31,32,35.1,37.8,27.4,48.3,30.5,34.9,4.7,24.5,19.8,2.7
DeMar DeRozan,11,,SG,7400,SAS,@TOR,1,108,27,21,102,101,-1%,18,18,16,36,35,35,43.4,38.0,29.2,46.7,34.0,38.0,5.1,34.6,44.6,6.0
Jaren Jackson,4,,PF,7100,MEM,GSW,1,116,24,18,103,109,-1%,13,13,14,28,30,29,36.3,31.6,21.7,41.4,31.0,34.7,4.9,27.6,38.0,5.4
D'Angelo Russell,10,,SG,7000,GSW,@MEM,1,110,33,20,106,110,4%,23,21,19,33,32,32,41.3,38.3,23.9,52.8,32.0,38.4,5.5,34.6,46.4,6.6
Kelly Oubre,13,,SF,7000,PHO,CHA,1,113,21,16,99,111,1%,12,14,14,36,37,35,37.7,34.5,24.1,44.9,36.5,35.9,5.1,40.3,56.5,8.1
Ricky Rubio,5,,PG,6900,PHO,CHA,1,113,23,16,99,111,-4%,8,8,12,35,33,33,31.4,35.9,26.1,45.6,34.0,35.3,5.1,34.3,23.3,3.4
Devonte' Graham,15,,SG,6800,CHA,@PHO,1,105,27,16,105,108,3%,12,13,16,34,37,35,31.3,35.1,24.8,45.4,36.0,35.9,5.3,36,45.2,6.6
Terry Rozier,5,,PG,6800,CHA,@PHO,1,105,25,16,105,108,3%,19,18,16,38,39,35,41.1,31.9,21.4,42.4,36.5,34.2,5.0,28.2,9.4,1.4
Will Barton,4,,SF,6700,DEN,LAC,0,110,20,16,105,104,0%,19,15,13,38,35,34,36.9,32.8,22.8,42.8,34.5,33.2,5.0,32,19.0,2.8
Jamal Murray,4,,PG,6700,DEN,LAC,0,110,26,17,105,104,-1%,20,18,16,33,35,33,40.1,33.7,22.5,44.9,33.5,34.6,5.2,38,24.8,3.7
Jonas Valanciunas,3,,C,6500,MEM,GSW,1,116,22,22,103,109,-1%,9,10,11,26,26,25,35.7,31.7,20.0,43.5,26.0,31.7,4.9,28.7,61.3,9.4
Montrezl Harrell,6,,C,6500,LAC,@DEN,1,111,25,23,100,105,-1%,15,14,14,33,29,30,32.6,34.6,23.4,45.8,29.5,34.9,5.4,29.7,41.6,6.4
Jordan McRae,,,SG,6400,WAS,UTA,1,109,25,17,101,104,-10%,19,20,12,28,31,24,34.9,25.6,12.0,39.1,29.0,27.5,4.3,25.2,27.2,4.3
Louis Williams,4,,SG,6400,LAC,@DEN,1,111,30,18,100,105,-4%,15,15,16,33,31,31,37.4,32.5,23.2,41.7,31.5,33.1,5.2,34.9,36.8,5.8
Bojan Bogdanovic,,,SF,6200,UTA,@WAS,1,115,25,16,106,113,4%,18,15,15,30,32,34,26.5,28.8,19.9,37.6,33.5,32.1,5.2,36.3,35.1,5.7
Marcus Morris,,,SF,6000,NYK,MIA,1,105,,,101,105,2%,18,16,15,35,32,32,35.0,30.8,18.8,42.8,0.0,0.0,0.0,0,0.0,0.0
Elfrid Payton,1,,PG,6000,NYK,MIA,1,105,22,15,101,105,-7%,15,12,9,29,29,26,29.7,26.9,16.7,37.1,31.0,29.4,4.9,31.3,28.3,4.7
Troy Brown,1,,SF,6000,WAS,UTA,1,109,18,14,101,104,-7%,15,13,9,35,35,26,34.6,24.2,13.4,35.0,29.5,25.4,4.2,31.1,20.7,3.4
