Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Nikola Jokic,4.0,,C,8800,DEN,0,1.0,116.0,27.0,23.0,106,110,3,13,14,14,27,29,31,36.7,41.3,30.2,52.4,32.0,44.4,5.0,36.8,73.1,8.3
Ben Simmons,4.0,,PG,8500,PHI,1,2.0,110.0,22.0,19.0,100,105,-2,16,13,11,37,39,36,52.4,42.8,31.9,53.6,36.5,43.3,5.1,37.9,48.0,5.6
Nikola Vucevic,8.0,,C,8500,ORL,1,1.0,109.0,26.0,23.0,105,106,7,18,18,16,33,33,32,44.4,41.9,32.2,51.6,32.5,45.9,5.4,30.7,43.8,5.2
Brandon Ingram,3.0,,SF,8400,NOR,1,1.0,108.0,29.0,21.0,102,104,-5,20,18,19,33,35,35,40.9,41.9,33.7,50.1,36.0,42.2,5.0,38.9,55.1,6.6
Rudy Gobert,6.0,,C,8300,UTA,0,1.0,112.0,16.0,21.0,106,110,1,10,9,9,34,35,35,37.5,40.7,30.8,50.6,35.0,41.7,5.0,34.1,31.3,3.8
Brad Beal,1.0,,SG,8100,WAS,1,1.0,108.0,33.0,21.0,102,102,-4,29,25,22,33,37,37,49.1,45.0,33.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Mitchell,5.0,,SG,8100,UTA,0,1.0,112.0,31.0,21.0,106,110,-2,18,18,21,37,36,35,40.6,39.1,30.8,47.3,35.5,41.2,5.1,34.6,35.8,4.4
Zach LaVine,2.0,,SG,7900,CHI,0,1.0,105.0,31.0,18.0,102,107,-8,24,22,19,38,36,34,40.1,36.8,25.3,48.2,36.0,38.6,4.9,38.8,49.5,6.3
Jayson Tatum,5.0,,PF,7900,BOS,0,1.0,117.0,27.0,18.0,106,114,4,16,15,18,36,36,35,36.2,38.0,27.5,48.4,35.5,40.3,5.1,30.6,27.2,3.4
Spencer Dinwiddie,3.0,,PG,7800,BKN,0,1.0,104.0,33.0,20.0,100,104,-2,13,18,18,27,32,32,36.4,37.9,28.1,47.7,33.5,38.5,4.9,28.7,25.5,3.3
LaMarcus Aldridge,2.0,,PF,7800,SAS,1,1.0,110.0,23.0,22.0,107,99,0,14,14,15,33,33,34,40.7,39.1,27.6,50.7,33.0,40.1,5.1,32.5,29.3,3.8
De'Aaron Fox,8.0,,PG,7700,SAC,1,1.0,112.0,30.0,20.0,102,109,7,16,15,14,32,33,32,41.6,35.9,24.1,47.8,33.0,41.5,5.4,30.3,36.3,4.7
DeMar DeRozan,0.0,,SG,7600,SAS,1,1.0,110.0,27.0,20.0,107,99,-3,20,18,16,36,35,34,40.1,37.1,29.2,45.1,33.5,36.1,4.8,32.7,35.1,4.6
Devonte' Graham,4.0,,SG,7500,CHA,1,1.0,102.0,27.0,17.0,101,104,2,13,15,16,43,41,35,39.6,35.9,26.1,45.8,38.5,39.2,5.2,33.8,34.0,4.5
John Collins,10.0,,PF,7300,ATL,1,1.0,109.0,22.0,21.0,100,105,-1,18,16,14,33,32,32,40.9,40.0,29.8,50.3,32.5,41.0,5.6,28.2,33.5,4.6
Shai Gilgeous-Alexander,2.0,,SG,7200,OKC,0,1.0,102.0,24.0,17.0,102,103,-4,16,17,16,35,36,36,42.7,34.0,23.2,44.7,35.5,32.9,4.6,36.6,27.8,3.9
Jamal Murray,5.0,,PG,7000,DEN,0,1.0,116.0,26.0,18.0,106,110,0,19,15,15,36,34,33,35.7,33.6,22.2,45.0,34.0,34.8,5.0,34.5,39.0,5.6
Khris Middleton,0.0,,SG,7000,MIL,0,1.0,118.0,26.0,20.0,103,110,2,17,18,15,32,31,29,36.4,33.0,25.8,40.1,31.0,33.9,4.8,29.7,26.0,3.7
Jaylen Brown,10.0,,SF,6900,BOS,0,1.0,117.0,24.0,19.0,106,114,6,13,14,15,35,34,34,36.5,35.3,26.2,44.3,35.0,37.5,5.4,33.5,34.9,5.1
Richaun Holmes,5.0,,PF,6700,SAC,1,1.0,112.0,15.0,22.0,102,109,-1,11,11,9,34,33,30,32.3,31.8,20.3,43.4,33.5,37.1,5.5,20.1,19.3,2.9
Buddy Hield,6.0,,SG,6700,SAC,1,1.0,112.0,27.0,15.0,102,109,7,19,18,18,36,37,35,37.7,33.2,23.4,42.9,35.0,37.3,5.6,35.7,31.9,4.8
Chris Paul,4.0,,PG,6700,OKC,0,1.0,102.0,23.0,21.0,102,103,-9,12,15,12,31,33,32,35.5,35.7,26.5,44.9,32.5,33.6,5.0,32.5,35.6,5.3
Will Barton,6.0,,SF,6600,DEN,0,1.0,116.0,20.0,16.0,106,110,7,10,14,13,32,33,33,34.5,32.0,22.2,41.8,33.5,32.5,4.9,36.5,48.3,7.3
Terry Rozier,5.0,,PG,6600,CHA,1,1.0,102.0,25.0,15.0,101,104,2,19,15,16,40,38,35,32.9,31.4,20.6,42.1,36.0,32.7,5.0,39.6,40.2,6.1
Derrick Favors,11.0,,PF,6500,NOR,1,1.0,108.0,16.0,19.0,102,104,-4,9,9,7,31,31,24,38.3,27.6,14.7,40.6,31.5,37.1,5.7,29.0,33.0,5.1
Tobias Harris,4.0,,SF,6400,PHI,1,2.0,110.0,23.0,17.0,100,105,1,17,18,16,39,37,35,35.9,35.4,25.9,44.9,35.0,34.1,5.3,22.1,30.2,4.7
Gordon Hayward,8.0,,SF,6400,BOS,0,1.0,117.0,22.0,20.0,106,114,4,16,14,13,36,34,32,33.0,33.6,22.8,44.3,34.0,36.1,5.6,38.0,29.0,4.5
Lonzo Ball,9.0,,PG,6300,NOR,1,1.0,108.0,22.0,13.0,102,104,-2,18,16,11,33,35,29,37.7,27.9,16.0,39.8,33.5,32.9,5.2,36.9,40.1,6.4
Steven Adams,0.0,,C,6100,OKC,0,1.0,102.0,18.0,22.0,102,103,-11,8,8,8,30,30,28,33.4,32.0,22.3,41.7,31.0,31.7,5.2,35.1,48.5,8.0
Alec Burks,1.0,,SF,6000,GSW,0,1.0,102.0,23.0,17.0,100,108,9,9,13,13,27,29,30,29.5,29.9,18.7,41.1,28.5,29.8,5.0,25.7,22.7,3.8
Eric Bledsoe,2.0,,PG,6000,MIL,0,1.0,118.0,26.0,20.0,103,110,8,11,10,12,22,21,26,31.7,30.9,21.5,40.3,26.0,30.8,5.1,26.4,18.7,3.1
Maxi Kleber,2.0,,PF,5900,DAL,1,1.0,114.0,14.0,14.0,103,104,12,11,8,7,33,27,25,24.9,19.4,11.5,27.3,31.0,28.1,4.8,27.3,15.9,2.7
Myles Turner,1.0,,C,5900,IND,0,1.0,108.0,17.0,15.0,100,110,8,11,10,10,33,28,30,24.1,28.1,18.9,37.4,28.5,29.1,4.9,35.5,35.8,6.1
Dennis Schroder,2.0,,SG,5800,OKC,0,1.0,102.0,28.0,16.0,102,103,-9,15,17,15,32,32,30,29.0,28.8,19.3,38.3,31.0,27.3,4.7,37.1,26.4,4.6
Wendell Carter,0.0,,C,5800,CHI,0,1.0,105.0,16.0,16.0,102,107,-1,11,9,9,36,31,31,30.1,29.7,21.8,37.6,33.0,30.8,5.3,17.8,17.2,3.0
Brook Lopez,0.0,,C,5700,MIL,0,1.0,118.0,17.0,14.0,103,110,-1,9,11,9,28,27,27,33.8,28.2,17.3,39.0,26.5,25.2,4.4,22.1,13.6,2.4
Danilo Gallinari,1.0,,SF,5700,OKC,0,1.0,102.0,23.0,18.0,102,103,0,18,16,13,29,30,31,27.6,29.1,21.9,36.3,30.5,27.4,4.8,29.5,32.4,5.7
Aaron Gordon,7.0,,PF,5700,ORL,1,1.0,109.0,21.0,13.0,105,106,-1,13,14,13,33,32,32,34.9,29.9,21.4,38.5,32.0,30.0,5.3,33.1,29.3,5.1
Jeremy Lamb,1.0,,SG,5700,IND,0,1.0,108.0,20.0,16.0,100,110,-1,12,11,12,31,29,31,29.5,28.4,20.8,36.0,29.5,27.0,4.7,31.6,37.0,6.5
Dwight Powell,1.0,,C,5700,DAL,1,1.0,114.0,12.0,15.0,103,104,12,8,6,6,31,29,27,26.4,21.9,13.1,30.7,29.5,26.7,4.7,30.1,24.9,4.4
Josh Richardson,1.0,,SG,5700,PHI,1,2.0,110.0,22.0,13.0,100,105,1,12,13,13,34,36,33,31.1,28.3,20.0,36.6,35.5,29.6,5.2,36.9,33.4,5.9
Bojan Bogdanovic,6.0,,SF,5700,UTA,0,1.0,112.0,25.0,15.0,106,110,3,13,14,15,32,34,34,24.7,28.6,19.5,37.7,34.5,31.1,5.5,33.3,32.0,5.6
Lauri Markkanen,0.0,,PF,5700,CHI,0,1.0,105.0,21.0,15.0,102,107,-1,14,13,12,31,28,30,26.8,28.1,18.5,37.8,29.0,26.8,4.7,35.9,38.8,6.8
Troy Brown,1.0,,SF,5700,WAS,1,1.0,108.0,17.0,14.0,102,102,-4,11,12,9,33,32,25,27.6,23.2,12.6,33.8,32.0,30.3,5.3,36.0,25.8,4.5
T.J. Warren,5.0,,SF,5700,IND,0,1.0,108.0,21.0,16.0,100,110,-1,15,13,14,36,33,33,30.7,27.8,17.7,37.9,33.0,29.0,5.1,33.8,51.5,9.0
Aaron Holiday,2.0,,PG,5600,IND,0,1.0,108.0,22.0,14.0,100,110,-4,13,13,10,27,30,25,28.4,21.7,10.9,32.5,31.0,28.4,5.1,26.6,18.9,3.4
Evan Fournier,1.0,,SG,5600,ORL,1,1.0,109.0,25.0,17.0,105,106,-17,13,16,15,30,33,31,26.7,28.8,21.2,36.4,32.5,28.7,5.1,35.0,19.7,3.5
Jordan McRae,6.0,,SG,5600,WAS,1,1.0,108.0,24.0,18.0,102,102,-4,21,17,10,31,31,23,35.5,23.8,11.0,36.5,32.0,34.4,6.1,38.3,42.9,7.7
Damion Lee,6.0,,SG,5600,GSW,0,1.0,102.0,20.0,15.0,100,108,9,12,12,10,30,34,27,29.7,24.3,13.1,35.5,32.5,30.3,5.4,29.1,23.0,4.1
Dejounte Murray,1.0,,PG,5600,SAS,1,1.0,110.0,22.0,18.0,107,99,1,10,9,9,26,27,24,25.0,27.4,17.9,37.0,26.5,29.8,5.3,25.6,31.8,5.7
PJ Washington,1.0,,PF,5500,CHA,1,1.0,102.0,18.0,14.0,101,104,-7,13,12,10,37,35,31,27.4,26.4,18.0,34.8,34.5,26.8,4.9,31.8,24.8,4.5
Al Horford,6.0,,PF,5400,PHI,1,2.0,110.0,19.0,16.0,100,105,-11,10,9,11,32,31,31,21.9,30.5,21.4,39.7,31.0,30.1,5.6,34.1,21.8,4.0
Enes Kanter,8.0,,C,5400,BOS,0,1.0,117.0,20.0,25.0,106,114,6,14,10,7,23,22,19,36.4,25.4,14.7,36.1,22.5,28.8,5.3,19.4,20.2,3.7
DeAndre Jordan,1.0,,C,5400,BKN,0,1.0,104.0,15.0,21.0,100,104,-9,4,4,5,20,21,21,25.2,26.3,16.3,36.4,21.0,24.9,4.6,21.2,15.4,2.9
Joe Ingles,9.0,,SF,5400,UTA,0,1.0,112.0,16.0,12.0,106,110,3,10,11,8,34,33,31,30.6,23.9,14.0,33.8,34.5,29.4,5.4,28.0,39.4,7.3
Tomas Satoransky,2.0,,PG,5400,CHI,0,1.0,105.0,18.0,15.0,102,107,-8,9,10,8,37,33,29,27.6,25.7,16.0,35.4,33.0,27.0,5.0,34.8,40.0,7.4
Kevin Huerter,3.0,,SG,5400,ATL,1,1.0,109.0,19.0,12.0,100,105,-4,18,14,9,40,34,27,29.6,23.0,13.7,32.3,34.0,27.5,5.1,33.6,35.1,6.5
Ishmael Smith,7.0,,PG,5300,WAS,1,1.0,108.0,20.0,14.0,102,102,-9,19,16,10,34,30,26,33.9,23.9,12.6,35.3,31.5,31.1,5.9,31.2,34.8,6.6
Taurean Waller-Prince,1.0,,SF,5100,BKN,0,1.0,104.0,20.0,9.0,100,104,-8,12,12,12,28,29,31,23.3,25.7,16.2,35.1,29.5,23.9,4.7,28.8,24.6,4.8
Markelle Fultz,2.0,,PG,5100,ORL,1,1.0,109.0,22.0,14.0,105,106,13,8,9,10,30,29,27,24.0,24.0,17.9,30.1,29.0,26.5,5.2,30.2,39.0,7.6
Jarrett Allen,4.0,,PF,5100,BKN,0,1.0,104.0,15.0,22.0,100,104,-9,4,4,7,25,26,27,20.8,31.3,19.5,43.1,27.0,28.6,5.6,25.3,22.1,4.3
Kris Dunn,2.0,,PG,5000,CHI,0,1.0,105.0,16.0,12.0,102,107,-8,7,6,7,36,30,25,24.3,22.6,13.7,31.5,30.5,25.4,5.1,23.1,14.4,2.9
Joe Harris,1.0,,SF,5000,BKN,0,1.0,104.0,18.0,13.0,100,104,-8,12,13,12,31,33,32,23.8,24.6,16.0,33.2,32.5,25.4,5.1,31.2,29.6,5.9
Harrison Barnes,0.0,,SF,5000,SAC,1,1.0,112.0,19.0,14.0,102,109,2,11,10,12,37,35,36,25.0,26.4,17.5,35.4,33.5,25.7,5.1,33.5,28.8,5.8
