Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Tobias Harris,,,SF,7200,PHI,LAL,2,107,23,17,103,103,-5%,18,16,16,37,36,35,35.9,35.3,26.0,44.7,35.5,37.9,5.3,,0.0,0.0
Kevin Love,,,PF,7100,CLE,CHI,1,107,24,18,102,105,10%,17,16,13,32,33,32,35.2,34.9,24.3,45.6,33.0,40.5,5.7,,0.0,0.0
Al Horford,,,PF,7000,PHI,LAL,2,107,19,16,103,103,-7%,13,13,12,31,32,31,32.7,31.2,22.2,40.2,32.5,35.8,5.1,,0.0,0.0
Andrew Wiggins,,,SG,7000,MIN,OKC,0,112,28,17,101,106,-3%,19,17,20,34,34,35,36.2,37.1,27.2,46.9,34.0,34.8,5.0,,0.0,0.0
Donovan Mitchell,,,SG,6900,UTA,DAL,2,117,31,21,101,108,-6%,19,22,21,32,35,35,38.3,39.0,30.3,47.6,34.0,37.8,5.5,,0.0,0.0
Derrick Rose,,,PG,6800,DET,BKN,0,113,32,22,105,106,10%,19,18,16,32,31,27,38.7,31.8,23.5,40.1,31.5,39.9,5.9,,0.0,0.0
Spencer Dinwiddie,,,SG,6400,BKN,@DET,1,115,32,18,101,109,2%,13,14,18,33,33,32,30.8,37.1,27.0,47.2,31.5,34.1,5.3,,0.0,0.0
Collin Sexton,,,PG,6300,CLE,CHI,1,107,27,16,102,105,-15%,18,19,16,36,34,32,35.5,28.1,20.9,35.2,34.0,30.1,4.8,,0.0,0.0
Dennis Schroder,,,SG,6200,OKC,@MIN,0,113,27,16,105,108,2%,17,15,15,32,33,31,35.1,29.1,19.8,38.5,32.0,30.4,4.9,,0.0,0.0
Jarrett Allen,,,PF,6200,BKN,@DET,1,115,15,20,101,109,0%,8,7,7,30,29,27,26.4,30.4,19.4,41.4,27.0,29.9,4.8,,0.0,0.0
Danilo Gallinari,,O,SF,6200,OKC,@MIN,0,113,24,20,105,108,5%,11,14,14,30,32,31,34.5,30.8,23.3,38.3,0.0,0.0,0.0,,0.0,0.0
Tristan Thompson,,,C,5800,CLE,CHI,1,107,18,17,102,105,13%,9,8,10,36,31,32,27.2,31.7,20.0,43.3,30.0,30.3,5.2,,0.0,0.0
Dwight Howard,,,C,5800,LAL,@PHI,1,111,14,19,101,103,-10%,7,6,4,25,24,20,30.4,22.8,13.2,32.5,22.0,23.5,4.1,,0.0,0.0
Bojan Bogdanovic,,,SF,5800,UTA,DAL,2,117,25,17,101,108,1%,13,15,15,31,33,34,27.4,28.7,20.1,37.4,33.0,30.5,5.3,,0.0,0.0
Steven Adams,,Q,C,5700,OKC,@MIN,0,113,18,22,105,108,1%,7,7,8,27,29,28,32.7,32.2,22.1,42.2,28.5,34.1,6.0,,0.0,0.0
Josh Richardson,,O,SG,5600,PHI,LAL,2,107,22,13,103,103,-5%,14,13,13,33,33,33,27.1,27.7,18.8,36.6,0.0,0.0,0.0,,0.0,0.0
Lauri Markkanen,,O,PF,5600,CHI,@CLE,0,105,21,15,101,114,3%,13,11,12,33,32,31,25.0,27.4,18.2,36.6,0.0,0.0,0.0,,0.0,0.0
Kris Dunn,,,PG,5500,CHI,@CLE,0,105,16,12,101,114,8%,5,6,7,29,28,26,25.5,22.8,13.3,32.3,31.0,26.7,4.9,,0.0,0.0
Robert Covington,,,PF,5400,MIN,OKC,0,112,17,14,101,106,-3%,11,13,11,30,32,30,25.9,28.3,19.2,37.5,30.5,28.7,5.3,,0.0,0.0
Joe Ingles,,,SF,5300,UTA,DAL,2,117,17,14,101,108,1%,5,8,9,26,30,30,28.3,24.9,15.1,34.8,31.5,27.9,5.3,,0.0,0.0
Tim Hardaway Jr.,,,SF,5200,DAL,@UTA,1,111,22,15,101,104,-7%,11,13,12,30,29,27,25.3,22.0,12.2,31.9,30.0,23.0,4.4,,0.0,0.0
Christian Wood,,,PF,5100,DET,BKN,0,113,21,23,105,106,-3%,8,6,6,27,18,17,21.8,20.1,7.5,32.6,15.5,18.6,3.6,,0.0,0.0
Jarrett Culver,,,SF,4900,MIN,OKC,0,112,20,10,101,106,1%,7,10,10,21,27,25,19.9,20.5,9.8,31.2,20.5,18.4,3.8,,0.0,0.0
Caris LeVert,,,SG,4800,BKN,@DET,1,115,28,11,101,109,-3%,15,13,14,26,25,27,22.4,24.6,16.8,32.4,25.0,23.7,4.9,,0.0,0.0
Kyle Kuzma,,P,PF,4800,LAL,@PHI,1,111,23,12,101,103,-9%,10,11,11,28,29,25,22.8,20.5,11.2,29.9,25.5,20.0,4.2,,0.0,0.0
Shabazz Napier,,,PG,4800,MIN,OKC,0,112,21,13,101,106,1%,5,6,8,28,28,23,25.7,21.8,11.3,32.2,27.5,26.5,5.5,,0.0,0.0
Maxi Kleber,,,PF,4800,DAL,@UTA,1,111,14,14,101,104,-5%,8,8,7,27,28,26,24.0,20.5,13.0,28.1,26.5,20.3,4.2,,0.0,0.0
Tomas Satoransky,,,PG,4700,CHI,@CLE,0,105,18,14,101,114,8%,7,8,8,24,26,29,17.4,24.7,15.2,34.2,26.0,22.2,4.7,,0.0,0.0
Taurean Waller-Prince,,,SF,4700,BKN,@DET,1,115,20,10,101,109,1%,11,11,12,30,29,31,24.1,25.8,16.6,34.9,29.0,24.2,5.1,,0.0,0.0
Reggie Jackson,,O,PG,4600,DET,BKN,0,113,,,105,106,10%,14,10,10,21,20,20,23.8,23.8,11.7,35.9,0.0,0.0,0.0,,0.0,0.0
DeAndre Jordan,,O,C,4600,BKN,@DET,1,115,15,21,101,109,0%,6,5,5,24,22,21,21.6,25.7,16.1,35.2,0.0,0.0,0.0,,0.0,0.0
Markieff Morris,,,SF,4600,DET,BKN,0,113,22,13,105,106,-3%,13,12,9,28,23,23,23.8,19.1,10.7,27.6,23.5,20.9,4.5,,0.0,0.0
Larry Nance Jr.,,,PF,4600,CLE,CHI,1,107,14,16,102,105,10%,12,7,6,28,25,24,25.8,22.1,12.9,31.3,25.0,25.4,5.5,,0.0,0.0
Thaddeus Young,,,PF,4500,CHI,@CLE,0,105,20,13,101,114,3%,7,7,9,24,25,23,20.7,20.1,11.5,28.6,32.0,28.4,6.3,,0.0,0.0
JaVale McGee,,Q,C,4500,LAL,@PHI,1,111,15,22,101,103,-10%,7,5,5,18,20,17,26.7,21.4,11.3,31.5,16.5,18.8,4.2,,0.0,0.0
Dorian Finney-Smith,,,SF,4500,DAL,@UTA,1,111,13,12,101,104,-7%,7,7,7,35,33,30,22.7,20.8,14.0,27.7,33.5,22.5,5.0,,0.0,0.0
Sviatoslav Mykhailiuk,,,SG,4400,DET,BKN,0,113,16,12,105,106,-10%,8,10,7,31,29,21,23.2,13.9,5.1,22.7,30.5,20.2,4.6,,0.0,0.0
Nerlens Noel,,O,PF,4400,OKC,@MIN,0,113,15,23,105,108,1%,8,6,5,28,21,20,25.9,24.5,16.8,32.2,0.0,0.0,0.0,,0.0,0.0
Darius Garland,,,PG,4400,CLE,CHI,1,107,22,9,102,105,-15%,19,16,12,37,34,30,21.3,19.7,11.8,27.6,35.0,24.4,5.5,,0.0,0.0
Luke Kornet,,,PF,4400,CHI,@CLE,0,105,16,12,101,114,3%,10,8,4,17,20,13,18.6,10.8,1.4,20.3,21.5,19.7,4.5,,0.0,0.0
Cedi Osman,,,SF,4400,CLE,CHI,1,107,17,11,102,105,3%,12,10,9,31,27,29,21.2,20.2,12.3,28.2,29.5,22.8,5.2,,0.0,0.0
Furkan Korkmaz,,,SG,4400,PHI,LAL,2,107,17,11,103,103,1%,12,12,8,26,24,21,21.2,14.8,7.1,22.6,29.0,22.8,5.2,,0.0,0.0
Jordan Clarkson,,,SG,4400,UTA,DAL,2,117,26,18,101,108,-6%,10,11,12,25,25,24,21.4,22.1,13.4,30.7,23.5,20.4,4.6,,0.0,0.0
Rajon Rondo,,P,PG,4300,LAL,@PHI,1,111,22,14,101,103,-8%,7,11,7,21,24,21,25.9,21.0,10.6,31.4,20.0,17.2,4.0,,0.0,0.0
Daniel Gafford,,O,PF,4300,CHI,@CLE,0,105,13,18,101,114,3%,3,4,3,11,18,13,16.5,12.6,2.9,22.4,0.0,0.0,0.0,,0.0,0.0
Bruce Brown,,,SG,4300,DET,BKN,0,113,17,12,105,106,0%,3,6,8,23,25,28,18.5,23.5,12.4,34.7,26.0,22.4,5.2,,0.0,0.0
Luke Kennard,,O,SF,4200,DET,BKN,0,113,20,14,105,106,0%,10,11,12,32,34,33,22.9,26.6,18.0,35.2,0.0,0.0,0.0,,0.0,0.0
Danny Green,,,SG,4200,LAL,@PHI,1,111,15,12,101,103,-4%,8,10,7,19,23,25,21.1,19.4,9.9,28.9,23.5,18.3,4.4,,0.0,0.0
Josh Okogie,,,SF,4200,MIN,OKC,0,112,16,11,101,106,-7%,6,8,6,26,26,24,23.5,19.0,10.2,27.9,28.5,21.2,5.0,,0.0,0.0
Royce O'Neale,,,PF,4200,UTA,DAL,2,117,9,9,101,108,1%,5,5,5,27,31,30,20.6,18.7,12.0,25.5,30.0,19.8,4.7,,0.0,0.0
Boban Marjanovic,,,C,4200,DAL,@UTA,1,111,,,101,104,0%,10,7,5,18,12,11,18.8,13.5,1.9,25.1,0.0,0.0,0.0,,0.0,0.0
Matisse Thybulle,,,SF,4100,PHI,LAL,2,107,13,10,103,103,-2%,10,7,4,30,31,20,23.4,15.2,5.4,25.0,31.5,25.3,6.2,,0.0,0.0
Thon Maker,,,C,4100,DET,BKN,0,113,15,13,105,106,9%,3,2,2,21,11,11,12.8,9.5,1.4,17.6,13.5,12.4,3.0,,0.0,0.0
Garrett Temple,,,SG,4100,BKN,@DET,1,115,17,10,101,109,-3%,6,8,10,19,23,29,16.5,20.9,12.4,29.3,15.5,11.3,2.8,,0.0,0.0
Kentavious Caldwell-Pope,,,SG,4000,LAL,@PHI,1,111,15,12,101,103,-4%,8,10,8,27,28,27,22.4,18.0,11.4,24.7,26.5,17.3,4.3,,0.0,0.0
Mike Muscala,,,PF,4000,OKC,@MIN,0,113,16,10,105,108,0%,7,5,4,19,19,13,11.9,9.8,2.1,17.6,22.5,18.5,4.6,,0.0,0.0
Nicolas Claxton,,,PF,4000,BKN,@DET,1,115,,,101,109,6%,10,4,4,18,14,14,15.3,12.3,3.5,21.1,0.0,0.0,0.0,,0.0,0.0
Sekou Doumbouya,,,PF,4000,DET,BKN,0,113,17,10,105,106,-3%,4,7,6,22,25,19,15.2,13.7,1.8,25.6,24.5,18.5,4.6,,0.0,0.0
Gorgui Dieng,,,C,4000,MIN,OKC,0,112,18,19,101,106,-2%,4,5,6,14,16,18,17.2,21.4,8.4,34.4,14.5,17.2,4.3,,0.0,0.0
Kyle O'Quinn,,,C,4000,PHI,LAL,2,107,,,103,103,-11%,4,3,3,11,10,10,12.0,11.5,1.3,21.8,0.0,0.0,0.0,,0.0,0.0
Seth Curry,,,PG,4000,DAL,@UTA,1,111,19,14,101,104,-11%,9,10,8,22,23,23,19.2,16.9,7.1,26.7,24.5,17.6,4.4,,0.0,0.0
Mike Conley,,,PG,4000,UTA,DAL,2,117,24,13,101,108,-6%,9,10,12,18,21,29,19.4,24.5,14.7,34.2,20.5,20.0,5.0,,0.0,0.0
Joe Harris,,,SF,3900,BKN,@DET,1,115,17,12,101,109,1%,8,9,11,30,31,32,16.6,23.6,15.2,32.0,29.0,20.4,5.2,,0.0,0.0
John Henson,,,PF,3900,CLE,CHI,1,107,18,18,102,105,10%,5,6,4,13,15,14,18.2,16.5,7.9,25.1,10.5,13.1,3.4,,0.0,0.0
Coby White,,,PG,3900,CHI,@CLE,0,105,23,10,101,114,8%,11,10,11,26,24,24,17.4,20.0,11.1,28.8,26.0,22.0,5.6,,0.0,0.0
Chandler Hutchison,,,SF,3900,CHI,@CLE,0,105,17,11,101,114,7%,6,5,5,20,20,17,19.9,14.7,7.4,21.9,21.0,16.4,4.2,,0.0,0.0
Naz Reid,,,PF,3900,MIN,OKC,0,112,,,101,106,-2%,2,7,7,5,13,12,12.4,14.0,4.4,23.7,0.0,0.0,0.0,,0.0,0.0
Delon Wright,,,SG,3900,DAL,@UTA,1,111,16,18,101,104,-3%,5,6,6,20,18,21,18.0,21.4,11.6,31.3,20.0,18.7,4.8,,0.0,0.0
Kevin Porter,,O,SF,3800,CLE,CHI,1,107,20,10,102,105,-15%,7,10,7,22,25,22,18.5,16.7,9.4,24.1,0.0,0.0,0.0,,0.0,0.0
Cristiano Felicio,,,C,3800,CHI,@CLE,0,105,,,101,114,2%,4,2,2,23,17,14,12.2,8.9,0.2,17.5,23.5,18.6,4.9,,0.0,0.0
Langston Galloway,,,SG,3800,DET,BKN,0,113,16,13,105,106,0%,11,9,8,32,30,26,22.8,17.8,10.8,24.8,29.0,20.3,5.3,,0.0,0.0
Keita Bates-Diop,,,SF,3800,MIN,OKC,0,112,16,12,101,106,-3%,5,5,6,16,16,19,14.0,15.2,5.5,24.8,14.5,11.5,3.0,,0.0,0.0
Emmanuel Mudiay,,O,PG,3800,UTA,DAL,2,117,22,14,101,108,-6%,5,7,7,12,20,18,17.2,15.3,7.7,22.8,0.0,0.0,0.0,,0.0,0.0
Quinn Cook,,,PG,3700,LAL,@PHI,1,111,21,11,101,103,-8%,4,6,5,4,12,12,12.6,9.1,0.4,17.9,0.0,0.0,0.0,,0.0,0.0
Otto Porter,,O,SF,3700,CHI,@CLE,0,105,,,101,114,7%,11,11,10,27,29,27,21.9,19.8,11.2,28.4,0.0,0.0,0.0,,0.0,0.0
Dean Wade,,,PF,3700,CLE,CHI,1,107,,,102,105,10%,3,2,1,10,7,7,8.9,6.8,-1.5,15.1,0.0,0.0,0.0,,0.0,0.0
Wilson Chandler,,,SF,3700,BKN,@DET,1,115,15,11,101,109,1%,6,5,6,21,19,20,14.5,16.1,10.6,21.7,14.5,10.5,2.8,,0.0,0.0
Rodions Kurucs,,,PF,3700,BKN,@DET,1,115,15,9,101,109,6%,2,4,4,14,15,14,8.8,9.4,3.2,15.7,12.5,9.2,2.5,,0.0,0.0
Jalen Brunson,,,PG,3700,DAL,@UTA,1,111,22,16,101,104,-3%,7,6,6,16,15,17,16.3,15.6,5.4,25.9,13.5,10.8,2.9,,0.0,0.0
Darius Bazley,,,SF,3600,OKC,@MIN,0,113,13,7,105,108,0%,5,5,4,18,20,17,17.8,12.1,4.6,19.5,27.5,21.3,5.9,,0.0,0.0
Chris Chiozza,,O,PG,3600,BKN,@DET,1,115,,,101,109,2%,2,4,3,6,12,11,12.8,10.2,2.7,17.7,0.0,0.0,0.0,,0.0,0.0
Ante Zizic,,O,C,3600,CLE,CHI,1,107,,,102,105,10%,3,4,3,9,12,10,15.1,10.2,2.2,18.2,0.0,0.0,0.0,,0.0,0.0
Alex Caruso,,,PG,3600,LAL,@PHI,1,111,14,10,101,103,-4%,4,5,5,15,17,20,12.9,14.0,7.1,20.8,16.0,11.5,3.2,,0.0,0.0
Mike Scott,,,PF,3600,PHI,LAL,2,107,13,10,103,103,-7%,6,4,5,15,15,18,11.9,11.7,5.5,18.0,15.5,11.4,3.2,,0.0,0.0
Tony Snell,,O,SG,3600,DET,BKN,0,113,11,10,105,106,0%,6,5,6,31,28,27,15.0,14.5,8.3,20.6,0.0,0.0,0.0,,0.0,0.0
Tim Frazier,,,PG,3600,DET,BKN,0,113,20,10,105,106,10%,2,2,4,7,12,13,5.7,10.8,2.8,18.8,0.0,0.0,0.0,,0.0,0.0
Georges Niang,,,PF,3600,UTA,DAL,2,117,16,13,101,108,1%,8,6,5,21,18,14,12.6,10.1,3.2,16.9,17.0,12.3,3.4,,0.0,0.0
Tony Bradley,,,C,3600,UTA,DAL,2,117,16,20,101,108,0%,4,3,3,14,13,10,15.4,11.5,3.0,19.9,12.5,14.0,3.9,,0.0,0.0
James Ennis,,,SF,3500,PHI,LAL,2,107,16,13,103,103,-5%,3,4,5,11,13,17,12.0,13.6,6.7,20.5,12.0,10.4,3.0,,0.0,0.0
Talen Horton-Tucker,,O,SG,3500,LAL,@PHI,1,111,,,101,103,-8%,1,1,1,3,3,3,3.0,3.0,0.9,5.1,0.0,0.0,0.0,,0.0,0.0
Dylan Windler,,O,SG,3500,CLE,CHI,1,107,,,102,105,-15%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Abdel Nader,,O,SF,3500,OKC,@MIN,0,113,16,11,105,108,5%,3,3,5,11,10,16,7.4,10.0,3.0,17.0,0.0,0.0,0.0,,0.0,0.0
Marial Shayok,,O,SG,3500,PHI,LAL,2,107,,,103,103,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Jordan Bone,,,PG,3500,DET,BKN,0,113,,,105,106,10%,1,1,1,5,3,3,1.3,1.3,-1.4,4.0,0.0,0.0,0.0,,0.0,0.0
Jaylen Nowell,,O,PG,3500,MIN,OKC,0,112,,,101,106,1%,8,5,4,11,13,12,7.7,6.6,1.4,11.7,0.0,0.0,0.0,,0.0,0.0
Ryan Arcidiacono,,,PG,3500,CHI,@CLE,0,105,13,8,101,114,8%,2,4,4,14,12,15,7.6,9.1,3.2,15.0,13.0,8.2,2.3,,0.0,0.0
Troy Daniels,,,SG,3500,LAL,@PHI,1,111,15,10,101,103,-4%,4,5,4,11,12,12,10.2,7.3,1.4,13.1,0.0,0.0,0.0,,0.0,0.0
Matthew Dellavedova,,,PG,3500,CLE,CHI,1,107,16,8,102,105,-15%,2,3,3,9,10,13,6.1,8.5,3.3,13.7,0.0,0.0,0.0,,0.0,0.0
Allen Crabbe,,,SG,3500,MIN,OKC,0,112,13,7,101,106,-7%,7,5,5,21,18,19,8.5,10.9,4.5,17.3,20.5,12.7,3.6,,0.0,0.0
Jeremiah Martin,,O,PG,3500,BKN,@DET,1,115,,,101,109,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tyler Cook,,,PF,3500,CLE,CHI,1,107,,,102,105,10%,1,1,1,4,4,4,3.5,3.3,1.3,5.4,0.0,0.0,0.0,,0.0,0.0
Matthew Mooney,,,PG,3500,CLE,CHI,1,107,,,102,105,-15%,2,2,2,3,3,3,7.7,7.7,7.7,7.7,0.0,0.0,0.0,,0.0,0.0
Louis King,,,SF,3500,DET,BKN,0,113,,,105,106,-3%,2,1,2,8,5,5,4.6,4.9,-1.0,10.8,0.0,0.0,0.0,,0.0,0.0
Devontae Cacok,,O,PF,3500,LAL,@PHI,1,111,,,101,103,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kelan Martin,,O,SF,3500,MIN,OKC,0,112,16,6,101,106,-11%,8,8,6,17,24,17,16.4,11.7,3.2,20.3,0.0,0.0,0.0,,0.0,0.0
Max Strus,,O,SF,3500,CHI,@CLE,0,105,,,101,114,8%,2,2,2,3,3,3,3.1,3.1,-1.3,7.5,0.0,0.0,0.0,,0.0,0.0
Adam Mokoka,,O,SG,3500,CHI,@CLE,0,105,,,101,114,14%,3,2,2,3,3,3,0.8,0.8,-0.6,2.2,0.0,0.0,0.0,,0.0,0.0
Trey Burke,,,PG,3500,PHI,LAL,2,107,21,17,103,103,-2%,4,5,6,7,12,14,9.2,12.3,1.7,23.0,0.0,0.0,0.0,,0.0,0.0
Andre Roberson,,O,SG,3500,OKC,@MIN,0,113,,,105,108,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Luguentz Dort,,,SG,3500,OKC,@MIN,0,113,,,105,108,2%,4,5,4,21,22,19,10.7,8.4,4.2,12.7,25.0,14.4,4.1,,0.0,0.0
Jake Layman,,O,SF,3500,MIN,OKC,0,112,17,10,101,106,-3%,11,10,10,32,31,27,23.2,19.0,12.0,26.1,0.0,0.0,0.0,,0.0,0.0
Jordan McLaughlin,,,PG,3500,MIN,OKC,0,112,,,101,106,1%,5,5,5,20,18,17,14.0,13.3,4.6,21.9,14.0,10.7,3.1,,0.0,0.0
Zhaire Smith,,,SG,3500,PHI,LAL,2,107,,,103,103,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Blake Griffin,,O,PF,3500,DET,BKN,0,113,28,12,105,106,-3%,14,14,14,28,29,29,24.5,27.3,19.4,35.1,0.0,0.0,0.0,,0.0,0.0
Wendell Carter,,O,C,3500,CHI,@CLE,0,105,16,16,101,114,3%,11,9,9,36,31,31,30.1,29.7,21.8,37.6,0.0,0.0,0.0,,0.0,0.0
Avery Bradley,,,SG,3500,LAL,@PHI,1,111,16,7,101,103,-4%,8,6,7,20,19,23,8.4,13.4,5.9,21.0,22.0,12.5,3.6,,0.0,0.0
Kevin Hervey,,,SF,3500,OKC,@MIN,0,113,,,105,108,0%,0,1,1,2,3,3,0.8,0.8,-1.0,2.5,0.0,0.0,0.0,,0.0,0.0
Shaquille Harrison,,,PG,3500,CHI,@CLE,0,105,,,101,114,8%,3,2,3,5,5,7,3.9,7.3,-2.4,17.1,0.0,0.0,0.0,,0.0,0.0
Noah Vonleh,,,PF,3500,MIN,OKC,0,112,14,16,101,106,-11%,4,3,3,11,11,13,12.0,12.2,5.6,18.8,0.0,0.0,0.0,,0.0,0.0
Timothe Luwawu,,,SG,3500,BKN,@DET,1,115,13,7,101,109,-3%,3,3,4,10,14,17,9.8,9.9,2.6,17.1,0.0,0.0,0.0,,0.0,0.0
Jonah Bolden,,,PF,3500,PHI,LAL,2,107,,,103,103,-7%,1,1,1,6,5,5,2.1,2.1,-0.9,5.1,0.0,0.0,0.0,,0.0,0.0
Jared Dudley,,,SF,3500,LAL,@PHI,1,111,,,101,103,-4%,3,2,1,11,12,9,8.1,5.1,-0.9,11.1,0.0,0.0,0.0,,0.0,0.0
Dante Exum,,,PG,3500,CLE,CHI,1,107,16,10,102,105,-15%,3,3,3,20,18,13,7.6,8.2,1.0,15.4,16.0,11.3,3.2,,0.0,0.0
Terrance Ferguson,,O,SG,3500,OKC,@MIN,0,113,9,5,105,108,2%,6,5,5,25,27,27,13.5,11.2,5.9,16.4,0.0,0.0,0.0,,0.0,0.0
Jordan Bell,,,PF,3500,MIN,OKC,0,112,,,101,106,-11%,1,2,2,5,4,9,4.8,8.3,1.6,15.0,0.0,0.0,0.0,,0.0,0.0
Raul Neto,,,PG,3500,PHI,LAL,2,107,18,12,103,103,-2%,5,4,3,14,11,11,10.2,8.2,1.5,15.0,12.0,10.6,3.0,,0.0,0.0
Kostas Antetokounmpo,,O,PF,3500,LAL,@PHI,1,111,,,101,103,-9%,0,0,0,2,2,2,0.9,0.9,0.1,1.7,0.0,0.0,0.0,,0.0,0.0
Khyri Thomas,,O,SG,3500,DET,BKN,0,113,,,105,106,0%,0,0,0,3,3,3,0.5,0.5,-0.2,1.2,0.0,0.0,0.0,,0.0,0.0
Deonte Burton,,,SG,3500,OKC,@MIN,0,113,,,105,108,2%,2,3,3,6,8,8,6.7,5.3,0.2,10.5,12.0,9.0,2.6,,0.0,0.0
Theo Pinson,,,SG,3500,BKN,@DET,1,115,24,5,101,109,2%,3,4,6,6,9,13,8.3,10.1,4.3,15.8,0.0,0.0,0.0,,0.0,0.0
Justin Patton,,,C,3500,OKC,@MIN,2,113,,,105,108,1%,3,2,2,6,5,5,3.2,3.2,1.4,5.0,0.0,0.0,0.0,,0.0,0.0
Brandon Knight,,O,PG,3500,CLE,CHI,1,107,,,102,105,-15%,5,6,5,19,21,14,10.3,9.1,1.6,16.6,0.0,0.0,0.0,,0.0,0.0
Denzel Valentine,,,SF,3500,CHI,@CLE,0,105,,,101,114,7%,2,2,5,7,5,11,4.0,10.9,1.7,20.2,0.0,0.0,0.0,,0.0,0.0
Shake Milton,,,PG,3500,PHI,LAL,2,107,,,103,103,1%,6,5,4,13,11,10,10.4,6.7,0.1,13.3,16.5,13.6,3.9,,0.0,0.0
DeMarcus Cousins,,O,C,3500,LAL,@PHI,1,111,,,101,103,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Dzanan Musa,,,SF,3500,BKN,@DET,1,115,19,7,101,109,-3%,4,4,4,8,10,13,8.7,8.8,2.0,15.6,0.0,0.0,0.0,,0.0,0.0
Hamidou Diallo,,,SG,3500,OKC,@MIN,0,113,18,9,105,108,2%,5,6,7,23,23,20,14.1,14.8,7.1,22.6,21.5,16.1,4.6,,0.0,0.0
Norvel Pelle,,O,PF,3500,PHI,LAL,2,107,,,103,103,-11%,1,2,2,13,13,11,13.4,11.3,4.3,18.4,0.0,0.0,0.0,,0.0,0.0
Jarrell Brantley,,O,SF,3500,UTA,DAL,2,117,,,101,108,0%,0,0,0,4,4,4,5.7,5.7,2.2,9.1,0.0,0.0,0.0,,0.0,0.0
Nigel Williams-Goss,,O,PG,3500,UTA,DAL,2,117,,,101,108,-6%,1,1,1,3,4,3,4.2,2.4,-0.5,5.3,0.0,0.0,0.0,,0.0,0.0
