Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Terence Davis,7.0,,SG,3600,TOR,POR,2.0,112.0,17.0,15.0,104,109,0%,6,7,6,15,20,18,17.8,15.3,6.8,23.7,25.0,22.4,6.2,8.1,5.9,1.6
Wilson Chandler,,,SF,3600,BKN,OKC,0.0,109.0,,,100,105,1%,5,6,6,20,22,21,20.0,16.9,11.6,22.3,20.5,14.3,4.0,15.9,7.8,2.2
Kelan Martin,0.0,,SF,3600,MIN,@MEM,1.0,112.0,16.0,7.0,106,110,1%,11,10,7,24,27,18,20.7,12.1,3.4,20.8,19.5,15.8,4.4,14.1,5.6,1.6
Hamidou Diallo,,,SG,3600,OKC,@BKN,0.0,108.0,18.0,13.0,105,106,1%,7,7,7,18,17,21,12.7,17.1,10.0,24.1,19.5,15.0,4.2,14.4,10.8,3.0
Langston Galloway,,,SG,3600,DET,@CLE,1.0,112.0,16.0,13.0,101,113,14%,7,8,8,21,22,26,18.7,17.8,11.1,24.5,21.5,15.4,4.3,19.3,3.0,0.8
Josh Okogie,,,SF,3600,MIN,@MEM,1.0,112.0,16.0,10.0,106,110,6%,6,6,6,19,21,24,15.7,17.8,10.2,25.4,17.0,12.7,3.5,14.4,6.7,1.9
Jaylen Nowell,,O,PG,3500,MIN,@MEM,1.0,112.0,,,106,110,5%,8,5,4,11,13,12,7.7,6.6,1.4,11.7,0.0,0.0,0.0,0.0,0.0,0.0
DaQuan Jeffries,,O,SF,3500,SAC,@PHO,0.0,110.0,,,105,109,3%,1,1,1,5,5,5,2.4,2.4,-1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
Yuta Watanabe,,O,SG,3500,MEM,MIN,1.0,116.0,,,105,107,3%,2,2,2,6,5,5,3.8,3.8,0.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0
Jared Harper,,O,PG,3500,PHO,SAC,1.0,117.0,,,100,108,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
